customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Cuentas_Diarias
9658-WYUFB,1,Female,0,0,0,17,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.4,1617.5,3.1032215647600263
9659-QEQSY,0,Female,0,0,0,45,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,115.65,5125.5,3.801775147928994
9659-ZTWSM,0,Male,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),107.35,7051.95,3.528928336620644
9661-ACXBS,1,Female,0,0,0,42,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,105.2,4400.75,3.458251150558843
9661-JALZV,0,Female,0,0,0,58,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.7,1519.0,0.8119658119658119
9661-MHUMO,1,Male,1,1,1,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),49.25,49.25,1.6190006574621958
9667-EQRXU,1,Female,1,0,0,30,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,40.3,1172.95,1.3247863247863245
9667-TKTVZ,0,Female,0,0,0,2,1,1,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,54.35,117.05,1.786653517422748
9668-PUGNU,0,Male,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,1,Electronic check,24.5,1816.2,0.8053911900065746
9670-BPNXF,0,Female,0,0,0,45,1,0,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),62.55,2796.45,2.056213017751479
9674-EHPPG,0,Male,0,1,0,46,0,0,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),40.4,1842.7,1.3280736357659433
9675-ICXCT,0,Male,0,1,1,72,1,0,DSL,1,0,1,1,1,1,Two year,1,Electronic check,80.8,5728.55,2.6561472715318866
9677-AVKED,0,Female,0,0,1,53,1,1,DSL,0,1,1,1,1,1,One year,1,Electronic check,84.6,4449.75,2.781065088757396
9680-NIAUV,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),109.7,8129.3,3.606180144641683
9681-KYGYB,0,Male,1,1,0,49,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,88.2,4159.45,2.899408284023669
9681-OXGVC,1,Female,0,0,0,5,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,514.0,3.303747534516765
9685-WKZGT,1,Male,1,0,0,14,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,1036.75,2.4638395792241945
9688-YGXVR,0,Female,0,0,0,44,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),88.15,3973.2,2.897764628533859
9689-PTNPG,1,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.25,144.55,2.638067061143984
9691-HKOVS,0,Female,0,1,0,55,1,1,DSL,1,1,1,1,1,1,One year,1,Electronic check,90.15,4916.95,2.9635108481262327
9692-TUSXH,1,Female,0,0,0,18,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,96.05,1740.7,3.157462195923734
9693-XMUOB,0,Male,1,1,0,59,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.25,2997.45,1.6518737672583825
9695-IDRZR,0,Female,0,0,1,34,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.15,3946.9,3.8182117028270874
9696-RMYBA,0,Male,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,80.1,398.55,2.6331360946745557
9699-UBQFS,0,Female,1,1,0,43,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.5,4156.8,3.1065088757396446
9700-ISPUP,0,Female,0,1,1,10,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Electronic check,65.5,616.9,2.15318869165023
9700-ZCLOT,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,32.7,0.6574621959237343
9701-CDXHR,0,Female,0,1,0,51,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.15,3649.6,2.2731755424063116
9702-AIUJO,0,Male,0,1,1,50,1,0,DSL,0,0,0,0,0,0,One year,1,Bank transfer (automatic),44.8,2230.85,1.4727153188691648
9705-IOVQQ,0,Male,1,1,1,61,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,99.0,5969.3,3.254437869822485
9705-ZJBCG,0,Female,0,1,1,13,1,0,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),54.15,701.05,1.7800788954635107
9708-HPXWZ,0,Male,1,0,0,5,0,0,DSL,0,0,1,1,1,0,Month-to-month,0,Credit card (automatic),45.4,214.75,1.492439184746877
9708-KFDBY,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.55,20.55,0.6755424063116371
9710-NJERN,0,Female,0,0,0,39,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,826.0,0.6623931623931623
9710-ZUSHQ,1,Female,1,0,0,37,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),106.75,4056.75,3.509204470742932
9711-FJTBX,0,Male,0,1,1,56,1,0,Fiber optic,0,1,1,1,0,0,One year,1,Mailed check,85.85,4793.8,2.8221564760026294
9714-EDSUC,0,Male,0,0,0,4,1,0,Fiber optic,1,1,0,1,0,1,Month-to-month,1,Mailed check,94.9,360.55,3.1196581196581197
9715-SBVSU,0,Male,0,1,1,14,1,0,DSL,1,1,0,0,0,1,Two year,1,Bank transfer (automatic),61.4,815.55,2.0184089414858644
9715-WZCLW,0,Male,0,1,1,71,1,1,Fiber optic,1,0,0,0,1,1,Two year,1,Electronic check,97.2,6910.3,3.195266272189349
9717-IOAAF,0,Male,0,0,1,27,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.85,788.55,0.8497698882314267
9717-QEBGU,0,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,144.0,2.3109796186719263
9720-JJJOR,0,Male,0,1,1,41,1,0,DSL,1,1,1,0,0,0,One year,1,Bank transfer (automatic),60.3,2511.3,1.9822485207100589
9722-UJOJR,1,Male,0,1,1,29,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.75,1974.8,2.3257725180802105
9725-SCPZG,1,Male,0,0,1,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.85,90.85,2.986522024983563
9728-FTTVZ,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.2,69.2,2.2748191978961207
9730-DRTMJ,0,Male,0,1,0,32,1,1,DSL,1,0,0,1,1,0,One year,1,Credit card (automatic),72.8,2333.05,2.393162393162393
9732-EQMWY,0,Female,0,1,0,49,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,99.4,5025.0,3.26758711374096
9732-KPKBW,1,Male,0,0,0,1,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Electronic check,53.95,53.95,1.7735042735042734
9732-OUYRN,0,Female,0,1,0,49,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.0,918.7,0.6245890861275476
9734-UYXQI,1,Female,0,0,0,2,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,49.4,106.55,1.6239316239316237
9734-YWGEX,1,Female,0,0,0,9,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),98.3,923.5,3.231426692965154
9738-QLWTP,0,Male,0,0,0,39,1,0,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,81.9,3219.75,2.6923076923076925
9739-JLPQJ,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),117.5,8670.1,3.862590401051939
9741-YLNTD,0,Male,0,0,0,6,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Bank transfer (automatic),87.95,522.35,2.891190006574622
9742-XOKTS,0,Male,0,1,1,67,1,1,Fiber optic,1,1,0,1,0,0,One year,0,Electronic check,89.55,6038.55,2.9437869822485205
9743-DQKQW,0,Male,0,0,0,3,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.1,79.8,0.8251150558842867
9746-MDMBK,0,Male,0,1,1,47,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),113.45,5317.8,3.729454306377383
9746-UGFAC,0,Female,0,0,0,22,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.85,450.65,0.6854043392504932
9746-YKGXB,0,Male,0,1,1,52,0,0,DSL,1,0,1,0,0,1,One year,0,Bank transfer (automatic),44.25,2276.1,1.4546351084812623
9747-DDZOS,1,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),73.5,73.5,2.4161735700197235
9750-BOOHV,0,Female,0,0,0,32,0,0,DSL,1,0,0,0,0,0,One year,0,Mailed check,30.15,927.65,0.9911242603550294
9752-ZNQUT,0,Female,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,48.6,48.6,1.5976331360946745
9753-OYLBX,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.5,20.5,0.6738987508218277
9754-CLVZW,0,Female,0,1,1,26,0,0,DSL,1,1,0,1,0,0,Month-to-month,0,Credit card (automatic),38.85,1025.15,1.277120315581854
9755-JHNMN,0,Female,0,0,0,49,1,0,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),67.4,3306.85,2.215647600262985
9758-MFWGD,0,Female,1,1,1,48,0,0,DSL,0,1,0,0,0,0,One year,0,Bank transfer (automatic),29.9,1388.75,0.9829059829059829
9761-XUJWD,0,Male,0,0,0,5,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),65.6,339.9,2.1564760026298484
9762-YAQAA,0,Male,0,0,0,39,1,1,Fiber optic,0,1,0,0,0,0,One year,0,Credit card (automatic),81.4,3213.75,2.675871137409599
9763-GRSKD,0,Male,0,1,1,13,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,49.95,587.45,1.6420118343195267
9763-PDTKK,1,Female,0,0,0,4,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),94.4,387.2,3.1032215647600263
9764-REAFF,0,Female,0,1,0,59,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),18.4,1057.85,0.6048652202498356
9766-HGEDE,0,Female,0,1,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.35,307.0,0.636094674556213
9767-FFLEM,0,Male,0,0,0,38,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.5,2625.25,2.284681130834977
9769-TSBZE,0,Female,0,0,1,70,1,1,DSL,1,1,0,1,0,0,Two year,0,Electronic check,66.0,4891.5,2.1696252465483234
9770-KXGQU,0,Female,0,0,0,53,1,1,Fiber optic,1,1,1,0,1,0,One year,0,Mailed check,98.6,5311.85,3.2412886259040103
9770-LXDBK,0,Female,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,63.15,0.670611439842209
9773-PEQBZ,0,Male,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,79.85,797.25,2.624917817225509
9774-NRNAU,0,Male,1,1,0,27,1,1,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),84.8,2309.55,2.7876397107166335
9776-CLUJA,1,Female,1,1,0,51,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,77.5,3807.35,2.5476660092044705
9776-OJUZI,0,Female,1,0,0,65,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),95.45,6223.3,3.137738330046022
9777-IQHWP,0,Male,0,1,1,64,1,1,Fiber optic,1,0,1,0,0,1,Two year,0,Bank transfer (automatic),93.4,5822.3,3.0703484549638396
9777-WJJPR,0,Male,0,1,0,31,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Credit card (automatic),88.65,2683.2,2.9142011834319526
9778-OGKQZ,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),92.0,6782.15,3.0243261012491782
9779-DPNEJ,0,Female,0,1,1,22,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.15,1790.65,2.6347797501643657
9780-FKVVF,0,Male,0,0,0,6,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),59.15,336.7,1.9444444444444442
9782-LGXMC,0,Female,0,1,1,49,1,0,DSL,1,0,1,1,0,0,Month-to-month,0,Bank transfer (automatic),61.75,3024.15,2.02991452991453
9786-IJYDL,0,Female,0,0,0,35,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,113.2,3914.05,3.7212360289283364
9786-YWNHU,0,Female,0,1,1,63,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,63.55,4014.2,2.0890861275476658
9787-XVQIU,1,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.3,75.3,2.47534516765286
9788-HNGUT,0,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.95,8594.4,3.8445101906640367
9788-YTFGE,0,Male,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.95,147.5,0.655818540433925
9793-WECQC,0,Male,0,0,0,23,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Mailed check,95.3,2192.9,3.1328073635765943
9795-NREXC,0,Female,0,1,0,64,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.0,5484.4,2.794214332675871
9795-SHUHB,0,Female,0,1,1,66,1,0,DSL,1,1,0,1,0,0,Two year,1,Credit card (automatic),58.2,3810.8,1.913214990138067
9795-VOWON,0,Male,0,0,0,7,0,0,DSL,0,0,0,0,0,0,One year,1,Credit card (automatic),24.35,150.85,0.8004602235371466
9796-BPKIW,0,Male,1,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.95,562.7,2.299474030243261
9796-MVYXX,0,Female,1,0,0,14,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,39.7,692.35,1.3050624589086128
9798-DRYDS,0,Female,0,1,1,17,1,1,DSL,0,0,1,1,0,0,One year,1,Mailed check,61.95,1070.7,2.0364891518737673
9798-OPFEM,0,Female,0,0,0,46,1,0,No,0,0,0,0,0,0,Two year,1,Electronic check,21.1,937.1,0.6936226166995397
9799-CAYJJ,0,Female,1,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.3,153.8,2.2781065088757395
9800-ONTFE,0,Female,0,1,1,22,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.8,1615.1,2.491781722550953
9800-OUIGR,0,Male,0,1,1,66,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.0,1374.2,0.6574621959237343
9801-GDWGV,1,Female,0,0,0,39,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.45,3994.45,3.400723208415516
9801-NOSHQ,0,Male,0,0,1,23,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.8,465.45,0.650887573964497
9802-CAQUT,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),109.55,7887.25,3.601249178172255
9803-FTJCG,0,Male,0,1,1,71,1,1,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),66.85,4748.7,2.197567389875082
9804-ICWBG,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.9,69.9,2.2978303747534516
9805-FILKB,0,Male,0,1,1,46,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.2,845.6,0.6640368178829716
9809-IMGCQ,1,Male,1,0,0,22,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.7,2082.95,3.1788297172912556
9812-GHVRI,0,Female,0,0,0,40,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),83.85,3532.25,2.756410256410256
9814-AOUDH,0,Male,0,0,0,53,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.5,1050.5,0.641025641025641
9817-APLHW,0,Male,0,0,0,12,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.0,316.2,0.8218277449046679
9818-XQCUV,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,45.3,0.6689677843523998
9819-FBNSV,0,Male,1,1,0,37,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.25,2575.45,2.37508218277449
9820-RMCQV,1,Female,0,0,0,11,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),48.55,501.0,1.5959894806048651
9821-BESNZ,0,Male,0,0,0,66,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,104.25,6860.6,3.4270216962524653
9821-POOTN,1,Male,0,1,0,35,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,2576.2,2.472057856673241
9822-BIIGN,0,Male,0,1,1,53,1,1,DSL,1,0,0,1,0,1,Month-to-month,0,Electronic check,71.85,3827.9,2.3619329388560155
9822-OAOVB,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.45,55.45,1.8228139381985535
9822-WMWVG,0,Female,0,0,0,41,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Electronic check,106.5,4282.4,3.5009861932938855
9823-EALYC,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),80.85,5727.45,2.6577909270216957
9824-BEMCV,1,Male,0,1,1,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.0,1149.65,2.2682445759368837
9824-QCJPK,0,Male,0,1,0,36,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,666.75,0.6574621959237343
9825-YCXWZ,0,Female,1,0,0,41,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),101.1,4016.2,3.3234714003944767
9828-AOQLM,1,Female,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.7,45.7,1.502301117685733
9828-QHFBK,0,Male,0,0,0,24,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,51.15,1275.7,1.6814595660749505
9830-ECLEN,0,Male,0,1,1,58,0,0,DSL,1,1,1,0,1,0,One year,0,Mailed check,50.0,2919.85,1.6436554898093358
9831-BPFRI,1,Female,0,1,1,39,1,1,Fiber optic,0,1,1,1,0,0,One year,1,Electronic check,89.55,3474.45,2.9437869822485205
9833-TGFHX,0,Male,0,1,1,42,1,1,Fiber optic,1,0,0,0,1,1,One year,0,Electronic check,97.1,4016.75,3.1919789612097302
9835-ZIITK,1,Male,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,110.85,7491.75,3.6439842209072975
9837-BMCLM,1,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.5,242.05,2.5805391190006572
9837-FWLCH,0,Male,0,1,1,12,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.2,239.0,0.6311637080867849
9838-BFCQT,0,Male,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,26.1,1851.45,0.8579881656804734
9839-ETQOE,0,Male,0,0,1,43,0,0,DSL,1,1,1,0,0,0,Month-to-month,1,Electronic check,40.45,1912.85,1.3297172912557529
9840-DVNDC,1,Male,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),80.5,463.05,2.6462853385930307
9840-EFJQB,0,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,74.35,74.35,2.4441157133464824
9842-EFSYY,0,Female,0,0,1,4,0,0,DSL,1,1,1,0,1,1,Month-to-month,1,Mailed check,57.2,223.75,1.8803418803418803
9844-FELAJ,0,Female,1,1,1,70,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,107.9,7475.85,3.547008547008547
9845-PEEKO,0,Female,1,0,0,59,1,1,Fiber optic,0,1,0,0,0,0,Two year,1,Credit card (automatic),79.2,4590.35,2.603550295857988
9845-QOMAD,0,Male,0,1,1,14,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.75,309.35,0.6492439184746877
9846-GKXAS,1,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),90.8,809.75,2.984878369493754
9847-HNVGP,0,Male,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,310.6,0.655818540433925
9848-JQJTX,0,Male,0,0,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),100.9,7459.05,3.31689677843524
9850-OWRHQ,1,Female,0,1,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.1,228.0,2.4358974358974357
9851-KIELU,1,Male,0,0,0,10,1,0,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,110.1,1043.3,3.6193293885601574
9851-QXEEQ,1,Male,0,0,0,41,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.7,4346.4,3.4418145956607495
9853-JFZDU,0,Female,0,1,0,35,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,56.85,1861.1,1.8688362919132149
9860-LISIZ,0,Female,0,0,0,34,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,673.2,0.6689677843523998
9861-PDSZP,0,Female,0,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),108.05,7806.6,3.5519395134779748
9862-KJTYK,0,Male,0,0,1,19,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.35,566.1,0.8333333333333334
9863-JZAIC,1,Male,0,0,0,35,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,55.0,2010.55,1.8080210387902695
9866-OCCKE,0,Female,1,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Mailed check,109.75,8075.35,3.6078238001314924
9866-QEVEE,1,Male,0,0,0,19,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),86.0,1532.45,2.827087442472058
9867-JCZSP,0,Female,0,1,1,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.75,418.25,0.6821170282708744
9867-NNXLC,0,Female,0,0,0,22,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.05,470.2,0.6591058514135437
9867-XOBQA,0,Female,0,0,1,21,0,0,DSL,1,1,1,1,1,0,Two year,0,Mailed check,53.15,1183.2,1.747205785667324
9871-ELEYA,0,Female,0,0,1,34,1,0,DSL,1,0,1,1,1,0,Two year,0,Credit card (automatic),67.65,2339.3,2.2238658777120315
9873-MNDKV,0,Female,0,0,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.65,472.25,1.467784352399737
9874-QLCLH,1,Female,0,1,1,17,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,104.2,1743.5,3.425378040762656
9878-TNQGW,1,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.95,171.15,2.661078238001315
9880-TDQAC,0,Female,0,1,1,72,0,0,DSL,0,1,1,1,1,1,Two year,1,Electronic check,60.0,4264.0,1.972386587771203
9881-VCZEP,0,Female,0,1,0,25,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.1,1373.0,1.7784352399737016
9885-AIBVB,0,Male,0,1,0,29,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,85.8,2440.25,2.8205128205128203
9885-CSMWE,1,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.45,78.45,2.578895463510848
9885-MFVSU,0,Female,0,1,1,35,0,0,DSL,1,0,0,1,1,0,Two year,1,Credit card (automatic),46.35,1662.05,1.5236686390532543
9888-ZCUMM,0,Male,0,1,1,64,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),60.05,3845.45,1.9740302432610124
9889-TMAHG,1,Male,1,0,0,8,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,0,Credit card (automatic),100.3,832.35,3.2971729125575275
9891-NQDBD,0,Female,0,1,0,28,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,25.55,672.2,0.8399079552925707
9894-EZEWG,1,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),74.3,74.3,2.442472057856673
9894-QMIMJ,0,Female,0,0,0,23,1,0,DSL,0,1,1,0,0,0,One year,0,Bank transfer (automatic),55.8,1327.85,1.8343195266272188
9895-VFOXH,0,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.4,24.4,0.8021038790269559
9896-UYMIE,0,Male,0,0,0,66,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),114.3,7383.7,3.757396449704142
9897-KXHCM,1,Female,0,1,1,3,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.3,250.05,2.639710716633793
9898-KZQDZ,1,Female,1,1,1,40,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),94.55,3640.45,3.1081525312294542
9903-LYSAB,0,Male,0,1,0,18,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.15,1305.95,2.4046679815910585
9904-EHEVJ,0,Female,1,1,1,32,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,91.35,2896.55,3.0029585798816565
9906-NHHVC,0,Female,1,0,0,65,0,0,DSL,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),53.5,3517.9,1.7587113740959894
9907-SWKKF,1,Female,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.05,25.05,0.8234714003944773
9909-DFRJA,0,Female,0,0,0,26,1,0,Fiber optic,1,0,1,1,0,1,One year,1,Bank transfer (automatic),95.85,2475.35,3.150887573964497
9909-IDLEK,0,Male,0,1,1,20,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Mailed check,96.8,1826.7,3.182117028270874
9912-GVSEQ,1,Female,1,1,0,26,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,93.85,2381.55,3.0851413543721233
9912-OMZDS,0,Female,0,1,1,59,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.15,6256.2,3.48948060486522
